Flow ID,Completion Time,ReceivedBytes,PacketsSent
4923,24816290726,2016000,523
4927,24566526643,2016000,518
4931,24628017766,2016000,519
4935,25009151278,2016000,528
4939,24438517447,2016000,516
4943,25240850817,2016000,532
4947,24182287155,2016000,510
4951,24919836805,2016000,525
4955,24821603219,2016000,525
4959,24500271367,2016000,516
4963,25012238497,2016000,528
4967,24430667471,2016000,515
4971,25130391338,2016000,530
4975,24041794892,2016000,507
4979,24723076470,2016000,521
4983,24765597829,2016000,522
4987,24517672854,2016000,517
4991,24668246732,2016000,519
4995,25678704538,2016000,541
4999,25823955616,2016000,545
5003,25627818537,2016000,540
5007,24448283812,2016000,516
5011,25232529033,2016000,532
5015,25333675703,2016000,534
5019,26529977966,2016000,560
5023,24393920072,2016000,514
5027,24242091394,2016000,512
5031,24735955986,2016000,521
5035,25235200583,2016000,532
5039,24112117246,2016000,508
5043,25243295042,2016000,532
5047,24549253166,2016000,517
5051,25268041961,2016000,532
5055,25728086140,2016000,543
5059,24851482194,2016000,523
5063,24492425255,2016000,518
5067,25225352038,2016000,532
5071,25185557887,2016000,532
5075,24884406202,2016000,525
5079,24688556535,2016000,521
5083,24169497088,2016000,510
5087,24633386221,2016000,519
5091,24766957395,2016000,522
5095,24468212220,2016000,516
5099,24813572050,2016000,523
5103,24907222713,2016000,525
5107,24768018713,2016000,522
5111,24018308759,2016000,506
5115,24800511646,2016000,522
5119,25102337171,2016000,529
5123,24241189852,2016000,511
5127,25746471547,2016000,544
5131,24600339647,2016000,519
5135,24571155026,2016000,518
5139,24223798675,2016000,510
5143,24620999514,2016000,520
5147,24470496064,2016000,516
5151,24416826859,2016000,516
5155,24722973740,2016000,522
5159,25630183320,2016000,541
5163,24756675025,2016000,523
5167,25028849636,2016000,528
5171,24718471921,2016000,521
5175,25808712841,2016000,545
5179,24722976766,2016000,521
5183,25328762398,2016000,534
5187,24597746698,2016000,519
5191,24359598739,2016000,514
5195,24908444611,2016000,526
5199,24796825440,2016000,523
5203,25233083833,2016000,532
5207,25752235789,2016000,543
5211,26108082523,2016000,550
5215,25353746625,2016000,534
5219,24830441386,2016000,524
5223,24492457830,2016000,517
5227,24614342212,2016000,519
5231,24563206654,2016000,519
5235,24334781607,2016000,514
5239,24823285278,2016000,524
5243,25818566592,2016000,545
5247,24417290721,2016000,514
5251,26891096454,2016000,567
5255,24811503224,2016000,522
5259,24055647668,2016000,507
5263,24459263524,2016000,516
5267,24543121637,2016000,518
5271,26208969908,2016000,554
5275,25281602223,2016000,534
5279,24444262665,2016000,516
5283,25847080555,2016000,545
5287,24883292255,2016000,524
5291,24221222620,2016000,511
5295,24564652152,2016000,518
5299,23984579759,2016000,506
5303,24807728415,2016000,523
5307,24993006659,2016000,527
5311,25315010530,2016000,534
5315,26034545105,2016000,549
5319,24252178260,2016000,512
5323,24682597185,2016000,520
5327,25763184420,2016000,544
5331,24297433374,2016000,512
5335,24926542250,2016000,526
5339,24069540487,2016000,508
5343,24583881096,2016000,519
5347,24761450715,2016000,522
5351,24453983163,2016000,515
5355,24827893123,2016000,523
5359,25022599915,2016000,527
5363,25610359580,2016000,541
5367,25572083655,2016000,539
5371,24386979307,2016000,513
5375,25039149002,2016000,527
5379,24181635366,2016000,510
5383,24505864259,2016000,517
5387,25133034944,2016000,529
5391,25981819039,2016000,548
5395,24576408994,2016000,518
5399,24181970641,2016000,510
5403,24621761574,2016000,520
5407,26621378930,2016000,561
5411,24651009695,2016000,520
5415,24395850308,2016000,514
5419,24164257979,2016000,510
5423,28145670842,2016000,593
5427,24743493049,2016000,522
5431,24264225789,2016000,512
5435,24261670173,2016000,511
5439,24255290284,2016000,511
5443,24511010311,2016000,517
5447,26459179991,2016000,558
5451,25574725252,2016000,539
5455,24270881642,2016000,512
5459,25570979309,2016000,539
5463,24931105527,2016000,525
5467,23978063295,2016000,505
5471,24410713181,2016000,515
5475,24459956785,2016000,517
5479,25185726692,2016000,531
5483,24722016869,2016000,521
5487,24348747652,2016000,514
5491,24778193561,2016000,523
5495,25530257377,2016000,539
5499,25581336306,2016000,540
5503,24272479066,2016000,512
5507,24682163277,2016000,520
5511,26293996286,2016000,555
5515,26601045540,2016000,561
5519,24403282099,2016000,515
5523,24242870999,2016000,512
5527,25335768475,2016000,535
5531,24055485677,2016000,507
5535,26565168707,2016000,561
5539,24082447290,2016000,509
5543,24669474708,2016000,519
5547,25647550183,2016000,542
5551,25821337254,2016000,543
5555,24259514839,2016000,512
5559,26038972268,2016000,548
5563,25040502058,2016000,528
5567,25363767806,2016000,534
5571,24346036851,2016000,514
5575,26851016843,2016000,566
5579,27135641683,2016000,572
5583,24587670262,2016000,520
5587,24466282106,2016000,516
5591,24525423289,2016000,517
5595,24976002823,2016000,527
5599,24737732646,2016000,523
5603,24725542963,2016000,521
5607,26604073913,2016000,561
5611,24525474846,2016000,517
5615,24735898276,2016000,522
5619,27205720567,2016000,573
5623,24646960722,2016000,520
5627,26204781429,2016000,552
5631,24965318984,2016000,525
5635,26263080800,2016000,553
5639,25778491403,2016000,544
5643,24351758790,2016000,513
5647,25999297964,2016000,549
5651,24677233819,2016000,520
